scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804071.1,1816449,4055646,2981439,117,0.0487,0.1014,0.4854,0.7414
NW_006804071.1,2004192,4183846,3185877,114,0.0434,0.1,0.5021,0.7604
NW_006804071.1,2195053,4241569,3306350,108,0.0425,0.1036,0.5053,0.7587
NW_006804072.1,27742,3290505,1569663,164,0.0663,0.1045,0.4357,0.6775
NW_006804072.1,257774,3512632,1840653,163,0.065,0.1108,0.4267,0.6652
NW_006804072.1,549064,3818796,2206056,159,0.0733,0.1014,0.4139,0.6541
NW_006804072.1,918743,3991015,2499468,149,0.074,0.1065,0.4259,0.6539
NW_006804073.1,27582,3271645,1703761,181,0.0946,0.0881,0.4217,0.6386
NW_006804073.1,293077,3508802,1930374,185,0.1006,0.0839,0.4221,0.6338
NW_006804073.1,597795,3630470,2203117,181,0.0982,0.0844,0.412,0.6303
NW_006804073.1,772637,4095998,2508355,195,0.0927,0.0834,0.4339,0.6567
NW_006804074.1,55267,2379227,1196445,124,0.0479,0.1068,0.5072,0.7455
NW_006804074.1,299497,2491294,1423002,116,0.049,0.1079,0.4816,0.7302
NW_006804074.1,553306,2661690,1590073,116,0.0506,0.1088,0.4639,0.7171
NW_006804074.1,740324,2866797,1857086,119,0.0483,0.1018,0.4691,0.7335
NW_006804074.1,946895,3080575,2066325,123,0.0444,0.108,0.5073,0.7502
NW_006804074.1,1137507,3330034,2271857,131,0.0402,0.1113,0.4751,0.7388
NW_006804074.1,1340126,3458124,2426603,123,0.0488,0.1151,0.4737,0.7169
NW_006804074.1,1617185,3657150,2626216,125,0.0433,0.0996,0.4765,0.7496
NW_006804074.1,1808645,3827285,2877748,121,0.0406,0.1052,0.4598,0.7389
NW_006804074.1,1937768,4087352,2994424,118,0.0419,0.1056,0.454,0.733
NW_006804075.1,129250,2075682,1208113,104,0.063,0.0854,0.4434,0.7153
NW_006804075.1,432814,2283087,1356276,102,0.0578,0.0864,0.4279,0.7154
NW_006804075.1,598023,2391867,1455053,103,0.0655,0.0895,0.4413,0.7034
NW_006804075.1,862303,2586379,1717470,104,0.0644,0.0849,0.4189,0.6991
NW_006804075.1,1103278,2696582,1846661,94,0.0668,0.0894,0.4102,0.6822
NW_006804075.1,1181318,2938052,2029438,99,0.0697,0.0843,0.4373,0.7006
NW_006804075.1,1309311,3153624,2229229,103,0.0646,0.0828,0.4161,0.7001
NW_006804075.1,1456006,3317415,2403633,102,0.0605,0.093,0.3622,0.655
NW_006804075.1,1559247,3537503,2540261,109,0.0683,0.099,0.376,0.6397
NW_006804075.1,1786513,3753782,2736210,107,0.0613,0.1041,0.3966,0.6617
NW_006804075.1,1963778,3859565,2922128,103,0.0638,0.1138,0.3913,0.6379
NW_006804075.1,2131471,4117359,3125393,109,0.0648,0.1054,0.4063,0.6596
NW_006804075.1,2296459,4260384,3271292,113,0.0612,0.1154,0.4248,0.6645
NW_006804075.1,2406815,4326025,3383194,112,0.0579,0.1168,0.4456,0.6818
NW_006804076.1,58856,3592606,1903489,164,0.0824,0.0789,0.4008,0.6603
NW_006804076.1,731194,3785107,2245927,150,0.0881,0.0775,0.3865,0.6407
NW_006804076.1,1177075,4048790,2572633,149,0.0926,0.0731,0.3922,0.6426
NW_006804076.1,1510560,4078930,2757925,133,0.0874,0.0661,0.4115,0.6767
NW_006804077.1,18487,2036830,977930,120,0.066,0.0878,0.3948,0.6759
NW_006804077.1,234732,2259706,1116372,118,0.0701,0.0829,0.3952,0.6752
NW_006804077.1,380483,2489972,1273257,118,0.0689,0.0938,0.4027,0.6663
NW_006804077.1,560927,2774973,1480518,113,0.0616,0.0899,0.3822,0.6729
NW_006804077.1,805591,2996245,1687157,107,0.0547,0.0928,0.3825,0.6831
NW_006804077.1,939205,3260801,1956525,110,0.0521,0.075,0.378,0.7153
NW_006804077.1,1089487,3499244,2268767,111,0.0677,0.0703,0.4135,0.7112
NW_006804077.1,1258954,3709851,2490094,113,0.056,0.0645,0.4059,0.7407
NW_006804077.1,1464351,3874272,2752707,111,0.0635,0.0626,0.4267,0.739
NW_006804077.1,1631775,4089718,2965993,103,0.061,0.0613,0.4262,0.746
NW_006804078.1,131219,2421738,1240307,121,0.0603,0.082,0.4523,0.7302
NW_006804078.1,373007,2745503,1415897,123,0.0632,0.0833,0.4272,0.7087
NW_006804078.1,617900,2975106,1726109,121,0.0625,0.0759,0.4143,0.714
NW_006804078.1,748134,3172483,1935010,120,0.0611,0.0777,0.4217,0.7184
NW_006804078.1,1010036,3626717,2232177,122,0.056,0.0737,0.4411,0.7451
NW_006804078.1,1112889,3930921,2424626,129,0.0584,0.081,0.4278,0.7222
NW_006804078.1,1308097,4253994,2690883,127,0.0603,0.0857,0.456,0.727
NW_006804078.1,1485195,4279599,2777967,121,0.0605,0.084,0.4593,0.7307
NW_006804079.1,8258,2410400,1236473,156,0.069,0.0971,0.4327,0.681
NW_006804079.1,285577,2711023,1489096,159,0.0726,0.1083,0.4199,0.6498
NW_006804079.1,481234,3033550,1752563,167,0.0806,0.1051,0.4043,0.6281
NW_006804079.1,691841,3254023,1955744,170,0.0807,0.1032,0.3872,0.6174
NW_006804079.1,788572,3479995,2133849,169,0.0812,0.1031,0.3894,0.6184
NW_006804079.1,1061906,3697838,2373704,169,0.0807,0.1052,0.3716,0.6013
NW_006804079.1,1256513,3937299,2603210,179,0.0761,0.0987,0.4007,0.6433
NW_006804079.1,1512788,4136962,2823645,172,0.0725,0.0902,0.4195,0.6757
NW_006804080.1,35860,2585615,1325899,121,0.0568,0.1212,0.3436,0.6005
NW_006804080.1,343533,2716813,1505908,114,0.0556,0.1227,0.3513,0.6077
NW_006804080.1,591106,2924530,1772084,105,0.0493,0.1054,0.3534,0.6521
NW_006804080.1,818776,3097826,1968352,107,0.0474,0.1084,0.3791,0.6714
NW_006804080.1,995945,3580528,2237292,112,0.0574,0.1046,0.4146,0.6811
NW_006804080.1,1355381,3890383,2544533,113,0.051,0.1013,0.4471,0.7179
NW_006804080.1,1655787,4181098,2881313,111,0.0433,0.1004,0.4444,0.7328
NW_006804081.1,133702,2518850,1274339,122,0.0537,0.0868,0.3334,0.6577
NW_006804081.1,308828,2581957,1477680,121,0.0461,0.0995,0.3374,0.6565
NW_006804081.1,397115,2734324,1666164,123,0.0529,0.0963,0.3457,0.6533
NW_006804081.1,588313,2962649,1864628,126,0.0581,0.0891,0.3393,0.6484
NW_006804081.1,832747,3112115,2061889,123,0.0569,0.0921,0.3708,0.6712
NW_006804081.1,1121341,3429162,2375275,128,0.0568,0.0935,0.3824,0.6775
NW_006804081.1,1543658,3582915,2581409,124,0.0553,0.0857,0.4076,0.7095
NW_006804081.1,1713823,3994151,2778957,131,0.0571,0.0838,0.3929,0.6995
NW_006804081.1,2026958,4109212,2994234,116,0.062,0.0772,0.3691,0.6833
NW_006804082.1,15155,2175381,1057643,130,0.0395,0.0791,0.3829,0.7402
NW_006804082.1,213204,2403830,1306325,134,0.0417,0.0803,0.3832,0.7334
NW_006804082.1,441383,2578316,1565118,134,0.0528,0.0867,0.3634,0.6839
NW_006804082.1,652254,2725961,1736852,129,0.0515,0.0915,0.3683,0.6821
NW_006804082.1,893664,3018020,1972495,131,0.0613,0.0801,0.3742,0.6837
NW_006804082.1,1040948,3361859,2153491,134,0.0626,0.086,0.3771,0.6733
NW_006804082.1,1273548,3653049,2397870,140,0.0626,0.0862,0.3848,0.6786
NW_006804082.1,1438769,3824881,2579471,133,0.0606,0.0896,0.3783,0.6725
NW_006804082.1,1649643,4007469,2781856,136,0.0584,0.0978,0.3833,0.6678
NW_006804082.1,1811286,4157075,2901004,130,0.0616,0.0924,0.3685,0.6587
NW_006804083.1,961,2613678,1230637,165,0.1037,0.1028,0.3357,0.5251
NW_006804083.1,354702,2845775,1493248,159,0.1036,0.103,0.3528,0.5426
NW_006804083.1,517752,3064052,1686140,159,0.1044,0.1001,0.3819,0.5727
NW_006804083.1,685454,3672866,2022695,164,0.1093,0.0906,0.3955,0.5885
NW_006804083.1,908665,3936821,2277582,170,0.1141,0.0818,0.4138,0.6063
NW_006804083.1,1157971,4123028,2541851,158,0.1148,0.0787,0.4108,0.6071
NW_006804084.1,6778,2422926,1138914,126,0.0672,0.0886,0.3793,0.6609
NW_006804084.1,201859,2573641,1311915,122,0.0676,0.0884,0.3956,0.6721
NW_006804084.1,474459,2809689,1592921,117,0.0766,0.0829,0.3798,0.6505
NW_006804084.1,718587,2969124,1874109,111,0.0825,0.0901,0.3387,0.5916
NW_006804084.1,898569,3276231,2123721,115,0.0814,0.0863,0.36,0.6193
NW_006804084.1,1172836,3488385,2356032,111,0.0772,0.0886,0.3563,0.6214
NW_006804084.1,1320375,3673102,2584199,113,0.0787,0.0917,0.3589,0.6156
NW_006804084.1,1588996,3893278,2791996,118,0.0844,0.0896,0.371,0.6174
NW_006804084.1,1762690,4123008,2968400,125,0.0773,0.1043,0.3563,0.5961
NW_006804085.1,26149,4379642,2292271,149,0.0545,0.0821,0.3755,0.6962
NW_006804086.1,17904,3145586,1521562,164,0.0706,0.1065,0.3883,0.6332
NW_006804086.1,145633,3381353,1737383,160,0.0751,0.1001,0.3668,0.6165
NW_006804086.1,497178,3515403,1936134,148,0.0712,0.1055,0.3814,0.628
NW_006804086.1,837301,3706958,2238350,138,0.0719,0.1125,0.4029,0.6328
NW_006804086.1,1144257,3745751,2409480,123,0.0694,0.1127,0.3859,0.6243
NW_006804087.1,23218,2649639,1255117,148,0.076,0.1115,0.3797,0.608
NW_006804087.1,391894,2949106,1591772,133,0.0689,0.1229,0.4082,0.6275
NW_006804087.1,543798,3071407,1798811,126,0.0622,0.1214,0.3982,0.635
NW_006804087.1,831031,3247706,2029600,123,0.0669,0.1251,0.4058,0.6264
NW_006804087.1,1174784,3520092,2291346,118,0.0614,0.1232,0.3963,0.6327
NW_006804087.1,1344908,3637792,2506047,122,0.0613,0.1269,0.4093,0.6369
NW_006804087.1,1517088,3818528,2693435,120,0.0722,0.1202,0.4292,0.6403
NW_006804087.1,1780288,3897990,2873014,110,0.0806,0.123,0.4478,0.6344
NW_006804088.1,70208,2351355,1175726,131,0.0427,0.0932,0.4449,0.7448
NW_006804088.1,305176,2644454,1427712,134,0.0432,0.1038,0.4579,0.735
NW_006804088.1,512525,3042308,1764797,144,0.045,0.1091,0.4264,0.7062
NW_006804088.1,629641,3383126,2084551,159,0.0467,0.1116,0.4092,0.6885
NW_006804088.1,909020,3617563,2241913,153,0.0457,0.1173,0.396,0.6728
NW_006804088.1,1032732,3703238,2370816,160,0.05,0.1078,0.4134,0.6902
NW_006804089.1,66789,3651381,1805781,179,0.0693,0.0925,0.4239,0.6814
NW_006804089.1,285205,4033160,2139854,182,0.0657,0.0955,0.4052,0.6718
NW_006804089.1,463042,4107927,2308576,172,0.0581,0.0955,0.4055,0.6875
NW_006804090.1,19947,2446772,1186094,136,0.0531,0.0969,0.4086,0.6975
NW_006804090.1,281064,2730343,1358432,129,0.0509,0.0998,0.4073,0.6966
NW_006804090.1,548969,2874506,1652817,129,0.0484,0.0975,0.4027,0.7025
NW_006804090.1,711900,3034066,1825151,128,0.0492,0.0933,0.3882,0.6982
NW_006804090.1,852780,3397648,2076257,135,0.0583,0.0916,0.3745,0.6717
NW_006804090.1,1005042,3590566,2280462,143,0.0496,0.0851,0.3797,0.7052
NW_006804090.1,1285099,3806431,2582757,140,0.0423,0.0947,0.4215,0.7309
NW_006804091.1,1300,2301595,1184905,156,0.062,0.092,0.402,0.6825
NW_006804091.1,144917,2598424,1342193,157,0.0592,0.0905,0.3908,0.6831
NW_006804091.1,326764,2797991,1564775,155,0.0529,0.0935,0.4078,0.7026
NW_006804091.1,627139,3001115,1735521,153,0.0567,0.0901,0.4099,0.7014
NW_006804091.1,885241,3209361,1938534,157,0.0604,0.0902,0.4,0.6871
NW_006804091.1,1092336,3440066,2122794,152,0.0583,0.0903,0.4258,0.7074
NW_006804091.1,1266388,3681184,2390333,148,0.0669,0.0881,0.3974,0.6754
NW_006804091.1,1433280,3813492,2570948,146,0.0644,0.0907,0.4026,0.6799
NW_006804092.1,49176,3544292,1905378,153,0.0712,0.1004,0.4102,0.6572
NW_006804092.1,343297,3849139,2155625,151,0.0664,0.0976,0.4251,0.6803
NW_006804092.1,521826,4068237,2407552,148,0.0656,0.1083,0.424,0.6658
NW_006804093.1,68564,3119424,1637920,147,0.0533,0.0995,0.3957,0.6846
NW_006804093.1,335546,3349081,1857520,140,0.0554,0.0879,0.3965,0.6989
NW_006804093.1,567367,3468710,2092789,138,0.0529,0.0941,0.3929,0.6921
NW_006804093.1,776249,3634471,2315289,135,0.0517,0.0979,0.376,0.6768
NW_006804093.1,1299879,3864787,2654143,133,0.0547,0.1099,0.3772,0.6519
NW_006804093.1,1519424,4034299,2859405,137,0.0477,0.1024,0.3998,0.6944
NW_006804094.1,5892,2717732,1355431,137,0.0389,0.0996,0.3815,0.7061
NW_006804094.1,180775,3037449,1595482,141,0.0383,0.0971,0.4168,0.733
NW_006804094.1,461441,3264966,1850872,138,0.051,0.0946,0.4427,0.725
NW_006804094.1,813272,3401664,2123458,135,0.0486,0.0949,0.4466,0.7313
NW_006804094.1,1006068,3742180,2409335,143,0.0491,0.1019,0.4211,0.7056
NW_006804094.1,1166375,3870795,2580976,143,0.0499,0.1001,0.4043,0.6964
NW_006804095.1,64960,2485206,1179750,137,0.047,0.1014,0.3787,0.6832
NW_006804095.1,154800,2790378,1348662,139,0.0494,0.0999,0.392,0.6897
NW_006804095.1,276424,3269809,1539581,147,0.0474,0.1034,0.3755,0.6768
NW_006804095.1,469700,3462281,1821526,145,0.0527,0.1052,0.3743,0.6615
NW_006804095.1,627692,3621306,2047208,145,0.054,0.0913,0.395,0.6957
NW_006804095.1,874913,4032153,2313400,146,0.0474,0.0923,0.3997,0.7111
NW_006804096.1,89257,2315767,1189149,132,0.0761,0.0953,0.4218,0.6629
NW_006804096.1,321793,2422481,1390050,130,0.0732,0.0989,0.447,0.6793
NW_006804096.1,533442,2600898,1599570,123,0.0758,0.101,0.4633,0.6814
NW_006804096.1,829084,2743661,1779678,119,0.0752,0.1057,0.4437,0.6644
NW_006804096.1,1043649,2955525,1974574,115,0.0782,0.1148,0.4461,0.6483
NW_006804096.1,1220218,3184467,2227423,115,0.0764,0.1207,0.4153,0.622
NW_006804096.1,1408487,3306170,2346855,113,0.0737,0.1206,0.4037,0.6184
NW_006804096.1,1572656,3523475,2561919,114,0.0816,0.1233,0.4323,0.6215
NW_006804096.1,1769818,3729274,2739448,121,0.0713,0.1189,0.4203,0.6375
NW_006804096.1,1959197,4030387,3016150,128,0.0647,0.1185,0.44,0.6635
NW_006804097.1,2792,2835653,1540462,125,0.0599,0.0934,0.3808,0.6699
NW_006804097.1,270620,3150184,1814912,135,0.0611,0.0887,0.3896,0.6811
NW_006804097.1,604321,3418434,2110909,133,0.0586,0.0905,0.3706,0.6699
NW_006804097.1,950585,3810331,2402711,139,0.0587,0.0872,0.3607,0.6676
NW_006804097.1,1284401,3936636,2615734,134,0.0545,0.0924,0.3697,0.6749
NW_006804097.1,1576672,4114506,2799301,129,0.0687,0.0906,0.3847,0.6586
NW_006804097.1,1795679,4158052,2963616,122,0.069,0.086,0.4079,0.6813
NW_006804098.1,28279,3524083,1747221,155,0.0886,0.108,0.3141,0.5234
NW_006804098.1,324994,3949362,2007948,158,0.0978,0.1053,0.3311,0.528
NW_006804098.1,542078,3963083,2198657,145,0.0948,0.1028,0.3235,0.5298
NW_006804099.1,24513,2234842,1256127,128,0.0788,0.0763,0.3988,0.6702
NW_006804099.1,255739,2399480,1461986,128,0.0779,0.0713,0.4181,0.6919
NW_006804099.1,434935,2583210,1643572,130,0.083,0.075,0.4388,0.6895
NW_006804099.1,616351,2801675,1785372,136,0.0752,0.0811,0.4395,0.6959
NW_006804099.1,943674,2994762,1966902,128,0.0769,0.072,0.4481,0.7105
NW_006804099.1,1095224,3250303,2138685,129,0.0677,0.0777,0.4846,0.7382
NW_006804099.1,1232711,3509611,2326765,135,0.0677,0.0764,0.4742,0.735
NW_006804099.1,1515864,3660650,2531388,136,0.0636,0.0769,0.467,0.7385
NW_006804099.1,1846052,3752503,2680503,124,0.0664,0.0825,0.4902,0.7367
NW_006804100.1,52111,2804971,1340497,139,0.0601,0.0808,0.3888,0.6952
NW_006804100.1,358559,3185712,1685155,137,0.0599,0.0863,0.3799,0.6807
NW_006804100.1,559538,3536916,1981711,141,0.0629,0.0798,0.3824,0.6864
NW_006804100.1,820964,3760473,2201710,144,0.0663,0.0767,0.3848,0.6859
NW_006804100.1,1110687,3793480,2350470,133,0.0653,0.0724,0.3864,0.696
NW_006804101.1,9180,2449958,1218140,127,0.0726,0.0934,0.4698,0.7009
NW_006804101.1,229368,2641813,1354994,121,0.0757,0.0937,0.4643,0.6918
NW_006804101.1,373441,2805110,1497202,123,0.0771,0.0945,0.453,0.6819
NW_006804101.1,581904,2877580,1681403,120,0.0743,0.0949,0.4539,0.6868
NW_006804101.1,769130,3075163,1914752,118,0.0713,0.0941,0.4597,0.6968
NW_006804101.1,1075392,3289559,2175353,117,0.0784,0.1009,0.4075,0.6407
NW_006804101.1,1196915,3531526,2372159,124,0.0824,0.1109,0.4121,0.6224
NW_006804101.1,1417107,3718265,2644730,116,0.0776,0.1133,0.4291,0.6399
NW_006804101.1,1592505,3811875,2760993,116,0.086,0.1247,0.432,0.6118
NW_006804102.1,3334,3730044,1722579,130,0.0555,0.1058,0.4383,0.6977
NW_006804102.1,192094,3908041,1937463,129,0.0575,0.1092,0.429,0.6833
NW_006804102.1,659873,4264890,2432004,130,0.0545,0.1125,0.4256,0.6822
NW_006804102.1,1048143,4354439,2732612,115,0.056,0.0996,0.4332,0.7026
NW_006804103.1,7371,3277073,1424645,130,0.0394,0.0832,0.4657,0.7758
NW_006804103.1,279511,3684115,1757986,132,0.0316,0.0787,0.4806,0.8039
NW_006804103.1,633867,4013614,2011543,132,0.0378,0.0806,0.4563,0.779
NW_006804104.1,38901,2667918,1492344,148,0.0685,0.1144,0.4646,0.6773
NW_006804104.1,330890,2826403,1713749,145,0.074,0.1066,0.4767,0.6848
NW_006804104.1,638266,3341066,2042066,152,0.0663,0.1124,0.4713,0.6877
NW_006804104.1,941358,3468343,2241182,151,0.0656,0.0939,0.4677,0.7117
NW_006804104.1,1115891,3732785,2419313,154,0.0724,0.0856,0.4579,0.7054
NW_006804104.1,1340906,3792014,2551258,148,0.0711,0.0917,0.4498,0.6948
NW_006804105.1,31369,2214085,1164512,107,0.0563,0.0743,0.4172,0.7309
NW_006804105.1,206913,2371364,1316658,108,0.0556,0.0681,0.4146,0.7406
NW_006804105.1,319254,2626388,1490558,113,0.0544,0.0731,0.4058,0.7302
NW_006804105.1,571335,2735366,1654318,109,0.0471,0.0724,0.4046,0.7466
NW_006804105.1,749423,2884727,1853008,109,0.0461,0.0731,0.4107,0.7511
NW_006804105.1,968331,3045093,2040779,111,0.0463,0.0764,0.399,0.7389
NW_006804105.1,1150400,3179801,2254528,117,0.0545,0.0715,0.4052,0.7323
NW_006804105.1,1316295,3470504,2438804,122,0.0622,0.0742,0.4176,0.7189
NW_006804105.1,1551947,3679099,2671876,116,0.06,0.0718,0.4512,0.745
NW_006804105.1,1911022,3999582,2864907,113,0.0509,0.0747,0.4335,0.7502
NW_006804106.1,23744,2122765,1223192,119,0.0747,0.0978,0.4103,0.6541
NW_006804106.1,284517,2255376,1412983,119,0.0637,0.1051,0.4279,0.6765
NW_006804106.1,485075,2460651,1571147,125,0.0671,0.1056,0.4528,0.6848
NW_006804106.1,596678,2605375,1710593,129,0.069,0.0963,0.4593,0.6978
NW_006804106.1,780099,2791232,1866404,134,0.0661,0.0934,0.4625,0.7087
NW_006804106.1,935753,2900557,1988098,132,0.071,0.1068,0.4764,0.6897
NW_006804106.1,1209842,3066797,2104051,126,0.0638,0.1123,0.482,0.698
NW_006804106.1,1421730,3371314,2318495,123,0.0634,0.1084,0.4972,0.7117
NW_006804106.1,1603682,3492398,2500548,128,0.0599,0.106,0.512,0.7279
NW_006804106.1,1797548,3605846,2637245,127,0.0641,0.0974,0.5148,0.7328
NW_006804106.1,2039615,3756799,2789546,109,0.0594,0.1057,0.5183,0.7319
NW_006804107.1,24825,2544597,1205474,115,0.0507,0.1049,0.4832,0.7319
NW_006804107.1,203504,2817689,1437530,120,0.0543,0.0975,0.474,0.7309
NW_006804107.1,437085,3039811,1717647,124,0.0503,0.0879,0.5048,0.7651
NW_006804107.1,594588,3235367,1930426,126,0.0476,0.0863,0.5024,0.7713
NW_006804107.1,883940,3375219,2160896,117,0.0492,0.0837,0.49,0.7667
NW_006804107.1,1000494,3542397,2319600,120,0.0498,0.0798,0.4737,0.7638
NW_006804107.1,1145584,3564644,2422044,111,0.0478,0.0795,0.4736,0.7681
NW_006804108.1,8964,2890749,1481246,156,0.0594,0.1127,0.3398,0.6053
NW_006804108.1,126269,3383339,1697141,165,0.0685,0.1047,0.3564,0.614
NW_006804108.1,286794,3751903,1932811,170,0.0639,0.1048,0.3503,0.6182
NW_006804108.1,624830,4069617,2199298,168,0.0622,0.0998,0.3625,0.6405
NW_006804109.1,111766,3051133,1579902,130,0.064,0.1014,0.4073,0.6677
NW_006804109.1,468050,3179216,1791904,127,0.0587,0.0897,0.3898,0.6846
NW_006804109.1,762411,3449587,2088276,129,0.0498,0.0843,0.42,0.7304
NW_006804109.1,1129759,3775171,2459589,128,0.0503,0.0841,0.4134,0.726
NW_006804109.1,1341882,3987515,2667891,128,0.0538,0.0783,0.4457,0.7452
NW_006804110.1,52301,2242255,1186988,124,0.0703,0.0982,0.4507,0.6878
NW_006804110.1,190103,2426104,1433029,126,0.0672,0.0956,0.449,0.6962
NW_006804110.1,382695,2640140,1635069,132,0.065,0.0949,0.4568,0.7056
NW_006804110.1,513619,2832056,1765426,133,0.0716,0.0921,0.4518,0.6944
NW_006804110.1,783598,3201169,2002241,136,0.0603,0.0995,0.4229,0.688
NW_006804110.1,1142009,3512149,2262864,142,0.0669,0.0883,0.4169,0.6878
NW_006804110.1,1372190,3730005,2479786,138,0.0702,0.0918,0.4138,0.6743
NW_006804110.1,1570503,3760989,2601396,127,0.0743,0.0944,0.4054,0.6566
NW_006804111.1,11761,2377529,1258717,142,0.0578,0.0896,0.3762,0.6771
NW_006804111.1,179193,2540012,1452109,141,0.0615,0.0847,0.3734,0.6751
NW_006804111.1,540776,2877873,1776833,139,0.0604,0.0849,0.352,0.6608
NW_006804111.1,747084,3175528,1975899,147,0.0568,0.0854,0.3623,0.6762
NW_006804111.1,943014,3394430,2142077,149,0.0506,0.0899,0.3693,0.6877
NW_006804111.1,1097278,3608052,2251020,146,0.0562,0.0878,0.3544,0.6673
NW_006804112.1,69538,3008527,1604040,135,0.0535,0.0765,0.4274,0.7387
NW_006804112.1,456771,3090930,1754938,131,0.0486,0.0794,0.4232,0.7423
NW_006804112.1,855983,3318124,2086546,122,0.054,0.0881,0.4315,0.7224
NW_006804112.1,1308002,3561727,2402652,110,0.0554,0.0932,0.4231,0.7073
NW_006804112.1,1522148,3715675,2648641,108,0.0562,0.0971,0.399,0.6845
NW_006804112.1,1730872,3720263,2752435,100,0.0463,0.0998,0.3961,0.6993
NW_006804113.1,122035,2843956,1545706,131,0.0379,0.0877,0.4316,0.7563
NW_006804113.1,704319,3094250,1813009,127,0.0424,0.0875,0.4594,0.7609
NW_006804113.1,964968,3232270,1986334,122,0.0458,0.0858,0.4445,0.7493
NW_006804113.1,1093342,3555297,2222096,127,0.0506,0.0796,0.474,0.7628
NW_006804113.1,1358416,3839183,2447164,118,0.0465,0.0763,0.4928,0.783
NW_006804113.1,1563032,3969669,2709774,115,0.0552,0.0653,0.493,0.7818
NW_006804113.1,1833997,4084162,2844815,106,0.0547,0.0637,0.4847,0.7817
NW_006804114.1,10501,2686407,1366985,127,0.0621,0.0998,0.4578,0.7048
NW_006804114.1,230511,2770140,1536715,125,0.0729,0.0997,0.4346,0.6712
NW_006804114.1,398024,2969136,1726654,130,0.0767,0.0934,0.4281,0.6687
NW_006804114.1,575673,3238267,1958568,133,0.0757,0.0907,0.429,0.6749
NW_006804114.1,884069,3396664,2198065,124,0.0815,0.0819,0.426,0.6746
NW_006804114.1,1233706,3456183,2417788,111,0.0902,0.0741,0.4188,0.6645
NW_006804115.1,111201,3760352,2029703,130,0.0594,0.099,0.3747,0.6573
NW_006804115.1,502221,4104015,2338478,128,0.0649,0.0967,0.4076,0.6733
NW_006804116.1,7482,2241616,1124827,114,0.0455,0.0848,0.4555,0.7569
NW_006804116.1,200677,2381736,1291516,109,0.041,0.0908,0.441,0.7499
NW_006804116.1,501252,2514620,1515780,111,0.0361,0.0935,0.4754,0.7716
NW_006804116.1,664519,2893728,1836831,123,0.0355,0.0975,0.4427,0.7519
NW_006804116.1,1023431,3095137,2077807,125,0.0366,0.1063,0.4473,0.7388
NW_006804116.1,1212673,3282219,2236296,122,0.0351,0.1127,0.4365,0.7268
NW_006804116.1,1405422,3468599,2471932,117,0.0525,0.1282,0.451,0.6794
NW_006804116.1,1509171,3587266,2592337,121,0.0504,0.1231,0.4412,0.6845
NW_006804116.1,1641729,3678892,2726459,121,0.0517,0.1325,0.4323,0.6631
NW_006804116.1,1869129,3805771,2904251,116,0.0562,0.1281,0.4569,0.6764
NW_006804118.1,151961,2421690,1363371,124,0.0309,0.1273,0.4229,0.7053
NW_006804118.1,668286,2618760,1637358,113,0.0343,0.1256,0.4279,0.704
NW_006804118.1,920687,2979225,1843895,112,0.0322,0.1325,0.4363,0.703
NW_006804118.1,1142719,3122730,2089002,105,0.0298,0.1223,0.4374,0.7236
NW_006804118.1,1356473,3364416,2280698,101,0.0307,0.1252,0.4616,0.7305
NW_006804118.1,1504883,3542264,2509226,104,0.0365,0.1105,0.4997,0.7577
NW_006804118.1,1737894,3666771,2724541,102,0.0415,0.0942,0.4779,0.7615
NW_006804119.1,80678,3266059,1697780,169,0.0948,0.1019,0.3587,0.5671
NW_006804119.1,570849,3551065,2062332,167,0.0974,0.1043,0.3665,0.5659
NW_006804120.1,1497,2789803,1352809,159,0.0818,0.1015,0.4444,0.6587
NW_006804120.1,200975,3411543,1670093,171,0.0776,0.1073,0.4606,0.6684
NW_006804120.1,456335,3588853,1970762,165,0.0725,0.1071,0.4376,0.6634
NW_006804120.1,840120,3771826,2192619,153,0.0655,0.1071,0.4354,0.6749
NW_006804120.1,1097318,3786521,2296621,143,0.0649,0.1069,0.4399,0.6792
NW_006804122.1,68150,2245734,1172539,121,0.0749,0.0811,0.2953,0.5796
NW_006804122.1,295142,2435077,1408559,119,0.0695,0.0775,0.3057,0.6106
NW_006804122.1,437263,2560315,1627843,122,0.0651,0.084,0.3357,0.6378
NW_006804122.1,735657,2701420,1890938,113,0.0669,0.0932,0.3001,0.5819
NW_006804122.1,1057779,2937472,2049321,116,0.0644,0.094,0.3313,0.6181
NW_006804122.1,1371365,3148926,2218004,115,0.0647,0.089,0.3243,0.6197
NW_006804122.1,1581037,3337726,2420605,107,0.0545,0.1013,0.3313,0.6281
NW_006804122.1,1761314,3620578,2616987,110,0.0613,0.1149,0.3537,0.6102
NW_006804122.1,1915010,3724152,2706324,103,0.0698,0.1155,0.3711,0.607
NW_006804123.1,11156,3123976,1588162,169,0.0705,0.0879,0.4337,0.6916
NW_006804123.1,449430,3480736,1901559,165,0.0818,0.0972,0.4279,0.6536
NW_006804124.1,14758,2368003,1195722,129,0.0474,0.0946,0.4019,0.7088
NW_006804124.1,234778,2574640,1408360,126,0.0463,0.0949,0.409,0.7151
NW_006804124.1,442319,2742796,1634594,122,0.0371,0.0965,0.4053,0.7298
