scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804089.1,974423,1994504,1530716,50,0.0623,0.0773,0.441,0.7272
NW_006804089.1,2001398,2910063,2460607,50,0.0503,0.1137,0.4324,0.6927
NW_006804089.1,2916763,4033160,3450705,50,0.058,0.0857,0.3524,0.6653
NW_006804090.1,44527,865024,470466,50,0.0483,0.1161,0.3997,0.672
NW_006804090.1,893027,1626663,1260171,50,0.0623,0.0976,0.3603,0.642
NW_006804090.1,1632406,2796116,2254807,50,0.0404,0.0842,0.4424,0.7616
NW_006804090.1,2801687,3607060,3193134,50,0.0568,0.0784,0.389,0.7062
NW_006804091.1,1308,889812,399075,50,0.0838,0.0708,0.4702,0.7113
NW_006804091.1,933996,1511477,1211035,50,0.0721,0.1103,0.3573,0.5982
NW_006804091.1,1514756,2155642,1822432,50,0.0381,0.096,0.3765,0.7107
NW_006804091.1,2161249,3174309,2698340,50,0.0707,0.0667,0.4652,0.7385
NW_006804091.1,3179405,3813492,3511319,40,0.089,0.1096,0.3969,0.6002
NW_006804092.1,106972,1362254,651337,50,0.0764,0.1093,0.4808,0.6795
NW_006804092.1,1405932,2517794,2011791,50,0.0836,0.0617,0.356,0.6512
NW_006804092.1,2525093,3500072,2956102,50,0.0594,0.1336,0.388,0.6143
NW_006804093.1,19840,1084250,510980,50,0.0453,0.0947,0.4324,0.7308
NW_006804093.1,1102121,2062646,1642076,50,0.0685,0.0848,0.3404,0.633
NW_006804093.1,2069560,3119424,2665322,50,0.0432,0.114,0.432,0.706
NW_006804093.1,3138905,3943479,3595564,50,0.0469,0.1252,0.4181,0.6735
NW_006804094.1,16641,1004438,475000,50,0.0408,0.0977,0.375,0.7006
NW_006804094.1,1044217,2013231,1493303,50,0.0391,0.1012,0.33,0.664
NW_006804094.1,2014395,2980035,2483872,50,0.0337,0.0823,0.4715,0.791
NW_006804094.1,3001719,3859014,3446686,50,0.0741,0.112,0.4023,0.629
NW_006804095.1,10892,801026,413367,50,0.0607,0.0914,0.3715,0.6645
NW_006804095.1,852536,1677254,1271213,50,0.0378,0.0966,0.3509,0.6922
NW_006804095.1,1681007,2951560,2197104,50,0.0438,0.1068,0.4724,0.7368
NW_006804095.1,2953549,4032048,3459396,48,0.0611,0.0675,0.3759,0.7062
NW_006804096.1,18902,897884,459442,50,0.0528,0.1151,0.3717,0.6433
NW_006804096.1,908973,1693070,1268936,50,0.0849,0.0832,0.4777,0.6969
NW_006804096.1,1698979,2511166,2137948,50,0.0813,0.0935,0.4536,0.676
NW_006804096.1,2536229,3399120,2955300,50,0.0701,0.1608,0.3705,0.5386
NW_006804096.1,3416893,4030387,3707847,43,0.0298,0.0699,0.4565,0.8119
NW_006804097.1,55736,1372086,705920,50,0.0975,0.1139,0.3423,0.5273
NW_006804097.1,1395864,2268623,1851814,50,0.0396,0.0728,0.3425,0.7254
NW_006804097.1,2279659,3280457,2818394,50,0.0461,0.1038,0.4215,0.7092
NW_006804097.1,3288869,4151931,3762459,43,0.1118,0.0746,0.3828,0.5961
NW_006804098.1,28287,1240599,629633,50,0.089,0.1159,0.3707,0.5686
NW_006804098.1,1246939,2200999,1705967,50,0.1014,0.0876,0.3157,0.5319
NW_006804098.1,2217256,3290154,2735152,50,0.0712,0.1131,0.2475,0.4633
NW_006804099.1,24542,1047922,525894,50,0.087,0.0869,0.3662,0.6123
NW_006804099.1,1058387,1941868,1526521,50,0.0481,0.0726,0.3919,0.7368
NW_006804099.1,1945927,2513352,2215247,50,0.0919,0.066,0.5047,0.7204
NW_006804099.1,2572783,3546973,3075066,50,0.0454,0.0825,0.5086,0.7827
NW_006804100.1,48855,979862,490174,50,0.025,0.093,0.4201,0.7701
NW_006804100.1,1007306,1846328,1396646,50,0.065,0.0891,0.4228,0.694
NW_006804100.1,1863261,3072620,2431834,50,0.0825,0.0706,0.3182,0.6049
NW_006804101.1,9220,973085,507009,50,0.0565,0.088,0.5224,0.7611
NW_006804101.1,982130,1908779,1407092,50,0.0925,0.0873,0.4026,0.6299
NW_006804101.1,1917706,2929298,2453540,50,0.0608,0.1012,0.4677,0.7105
NW_006804101.1,2953939,3796726,3358278,50,0.078,0.1328,0.3662,0.5606
NW_006804102.1,12100,1237825,613279,50,0.0458,0.1297,0.3983,0.6552
NW_006804102.1,1242626,2629806,1939406,50,0.0571,0.0784,0.5554,0.7846
NW_006804102.1,2647915,4119324,3509638,50,0.0577,0.1102,0.2886,0.5592
NW_006804103.1,7371,1058637,630044,50,0.047,0.077,0.4777,0.7749
NW_006804103.1,1066365,2019137,1544946,50,0.042,0.0943,0.4578,0.7509
NW_006804103.1,2053205,3825473,2953224,50,0.0275,0.0724,0.4429,0.8077
NW_006804104.1,42515,1075646,558304,50,0.0452,0.184,0.4229,0.597
NW_006804104.1,1132678,2002423,1590437,50,0.0745,0.0771,0.5169,0.7416
NW_006804104.1,2020421,2680491,2375619,50,0.0864,0.0795,0.444,0.68
NW_006804104.1,2729014,3680201,3189695,50,0.0428,0.1074,0.4143,0.7062
NW_006804105.1,17256,1081124,559289,50,0.0412,0.0829,0.4473,0.7644
NW_006804105.1,1106467,2072335,1591325,50,0.0695,0.0651,0.3819,0.6956
NW_006804105.1,2076878,2973058,2557640,50,0.0284,0.0699,0.4485,0.8119
NW_006804105.1,2995378,3967902,3361769,50,0.0755,0.0717,0.4304,0.7035
NW_006804106.1,23801,1157699,590503,50,0.0916,0.0711,0.3275,0.5928
NW_006804106.1,1184881,1927010,1548782,50,0.07,0.0978,0.4729,0.7014
NW_006804106.1,1933529,2558972,2223243,50,0.0598,0.1282,0.5134,0.701
NW_006804106.1,2574953,3425948,2972050,50,0.0515,0.0905,0.5438,0.7748
NW_006804107.1,11510,993023,506316,50,0.0433,0.1335,0.4925,0.7117
NW_006804107.1,1000510,2060645,1517479,50,0.0562,0.0958,0.4595,0.7222
NW_006804107.1,2066184,3183805,2701893,50,0.0522,0.0764,0.5436,0.7914
NW_006804108.1,9246,1000750,487690,50,0.0651,0.08,0.2873,0.5972
NW_006804108.1,1015002,1915304,1489366,50,0.0669,0.1192,0.3548,0.5928
NW_006804108.1,1917365,2684871,2312556,50,0.0552,0.1302,0.3554,0.6
NW_006804108.1,2722078,4079014,3434471,50,0.058,0.0596,0.3911,0.7358
NW_006804109.1,67674,1255484,687809,50,0.0853,0.1194,0.4063,0.6006
NW_006804109.1,1256939,2301645,1726025,50,0.0598,0.0997,0.3685,0.6507
NW_006804109.1,2338616,3383426,2847739,50,0.0505,0.0793,0.4223,0.7381
NW_006804110.1,75921,992334,454293,50,0.0661,0.1056,0.4452,0.6821
NW_006804110.1,1016149,1886710,1486764,50,0.086,0.0571,0.5588,0.7637
NW_006804110.1,1900246,2567947,2251887,50,0.0258,0.1243,0.3439,0.6657
NW_006804110.1,2572877,3610895,3109431,50,0.1038,0.0716,0.3875,0.6195
NW_006804111.1,19542,943014,422291,50,0.0891,0.0961,0.3996,0.6214
NW_006804111.1,952826,1810859,1398234,50,0.0321,0.1073,0.3578,0.692
NW_006804111.1,1822498,2509612,2143432,50,0.054,0.0668,0.3844,0.7288
NW_006804111.1,2513394,3468104,2960254,50,0.0778,0.0918,0.3737,0.6296
NW_006804112.1,69538,1286127,747005,50,0.061,0.0684,0.4068,0.7242
NW_006804112.1,1298323,2317302,1754176,50,0.0556,0.1058,0.4013,0.6739
NW_006804112.1,2329971,3241642,2765493,50,0.0544,0.0463,0.4341,0.7869
NW_006804113.1,49059,1230934,747388,50,0.0439,0.0953,0.381,0.7017
NW_006804113.1,1233102,2035381,1628169,50,0.0357,0.1093,0.4612,0.7433
NW_006804113.1,2056694,3180219,2574249,50,0.0425,0.0628,0.5006,0.8125
NW_006804114.1,10501,1011654,527612,50,0.0452,0.1194,0.4875,0.7244
NW_006804114.1,1029642,2214963,1606110,50,0.0569,0.0629,0.4359,0.7568
NW_006804114.1,2227229,3110639,2652638,50,0.1179,0.1021,0.3843,0.5477
NW_006804115.1,111201,1760170,898732,50,0.0552,0.0998,0.3214,0.6197
NW_006804115.1,1792044,2916224,2360026,50,0.0618,0.1075,0.4396,0.6841
NW_006804115.1,2932457,4062439,3512577,40,0.0756,0.088,0.4347,0.6825
NW_006804116.1,17370,1065258,533679,50,0.0542,0.0637,0.5495,0.8059
NW_006804116.1,1073019,1858420,1462033,50,0.0408,0.0995,0.3718,0.6954
NW_006804116.1,1869129,2771840,2381632,50,0.0355,0.1148,0.4754,0.7427
NW_006804116.1,2777743,3579472,3177150,50,0.0743,0.136,0.436,0.6199
NW_006804117.1,15792,1153285,565537,50,0.0688,0.0938,0.3298,0.607
NW_006804117.1,1164148,2173811,1692544,50,0.1047,0.0836,0.3167,0.5325
NW_006804117.1,2181317,2858783,2474473,50,0.15,0.0736,0.2535,0.37
NW_006804118.1,32934,1062410,565913,50,0.041,0.1073,0.4671,0.7388
NW_006804118.1,1066696,1932014,1436428,50,0.0231,0.1661,0.4044,0.6501
NW_006804118.1,1950547,2876763,2337520,50,0.0378,0.1011,0.4527,0.7468
NW_006804118.1,2920080,3668103,3333075,45,0.0492,0.0794,0.542,0.792
NW_006804119.1,18400,984277,528719,50,0.0897,0.0883,0.4207,0.6466
NW_006804119.1,1017334,1877879,1452824,50,0.1231,0.1104,0.4099,0.55
NW_006804119.1,1894283,2809060,2364799,50,0.0906,0.1193,0.2948,0.4769
NW_006804119.1,2818528,3608745,3216181,43,0.0897,0.095,0.4428,0.6523
NW_006804120.1,1497,912018,411391,50,0.0855,0.1028,0.4749,0.669
NW_006804120.1,914705,1707520,1334447,50,0.0581,0.0957,0.397,0.6815
NW_006804120.1,1710843,2583533,2070729,50,0.1023,0.1256,0.4908,0.6235
NW_006804120.1,2588958,3692004,3193276,50,0.0398,0.0957,0.4204,0.734
NW_006804122.1,3788,770100,366755,50,0.0587,0.0842,0.3782,0.6855
NW_006804122.1,808179,1816303,1410888,50,0.0831,0.0783,0.1997,0.419
NW_006804122.1,1825383,2517171,2219740,50,0.0473,0.1011,0.403,0.6995
NW_006804122.1,2520758,3536225,3002701,50,0.087,0.1096,0.3435,0.5558
NW_006804123.1,27701,951543,525358,50,0.063,0.087,0.4451,0.714
NW_006804123.1,953856,1870832,1385632,50,0.0577,0.1084,0.4517,0.6975
NW_006804123.1,1878834,2785845,2329463,50,0.0858,0.074,0.3476,0.6191
NW_006804124.1,14856,904796,452792,50,0.0567,0.0797,0.3871,0.7032
NW_006804124.1,921651,1891121,1379162,50,0.0596,0.1051,0.4281,0.6846
NW_006804124.1,1918099,2784440,2330413,50,0.0211,0.0904,0.3918,0.769
NW_006804124.1,2793127,3526427,3184263,49,0.074,0.1052,0.438,0.6636
NW_006804125.1,12884,995431,543822,50,0.0355,0.0896,0.4128,0.7488
NW_006804125.1,1003607,2006150,1483848,50,0.022,0.0816,0.364,0.7673
NW_006804125.1,2026577,3016375,2465617,50,0.0469,0.0792,0.457,0.7629
NW_006804126.1,22109,819864,426026,50,0.0941,0.0854,0.4383,0.6544
NW_006804126.1,830216,1619726,1213108,50,0.0765,0.0938,0.3877,0.6402
NW_006804126.1,1626334,2444102,2052203,50,0.0744,0.0563,0.3041,0.6368
NW_006804126.1,2447333,3355687,2901665,50,0.031,0.1094,0.2996,0.6406
NW_006804127.1,57464,742947,392359,50,0.0267,0.1541,0.4328,0.6802
NW_006804127.1,766112,1615767,1234424,50,0.0702,0.0696,0.4955,0.7494
NW_006804127.1,1624643,2356477,1914962,50,0.0504,0.1182,0.3134,0.5899
NW_006804127.1,2385598,3195406,2787195,50,0.0643,0.0519,0.4411,0.7608
NW_006804128.1,60361,931335,520857,50,0.0271,0.0752,0.3857,0.7782
NW_006804128.1,979101,2215624,1548156,50,0.0405,0.0909,0.4197,0.7397
NW_006804128.1,2243125,3615865,2909479,50,0.0592,0.0579,0.4438,0.7634
NW_006804129.1,29420,1013969,432274,50,0.1536,0.0865,0.2911,0.4003
NW_006804129.1,1021066,2199160,1642904,50,0.0507,0.097,0.4277,0.7139
NW_006804129.1,2213865,3139344,2678986,50,0.059,0.1191,0.3938,0.6415
NW_006804130.1,5817,1097629,528969,50,0.0766,0.1021,0.4403,0.6646
NW_006804130.1,1106036,1976294,1502444,50,0.0892,0.0669,0.3504,0.626
NW_006804130.1,2008689,2895536,2444138,50,0.058,0.1101,0.4337,0.6839
NW_006804131.1,12719,1464787,563598,50,0.0215,0.1634,0.4042,0.6573
NW_006804131.1,1469966,3323916,2480712,50,0.0388,0.0693,0.5427,0.8238
NW_006804132.1,3622,1155315,704840,50,0.0422,0.0707,0.4526,0.7833
NW_006804132.1,1173327,2175752,1684303,50,0.0487,0.0853,0.493,0.7666
NW_006804132.1,2188709,3259588,2766021,50,0.0837,0.0347,0.4227,0.7378
NW_006804133.1,12064,1092813,554787,50,0.038,0.1188,0.3244,0.6293
NW_006804133.1,1101692,2255501,1729120,50,0.06,0.1416,0.4678,0.6584
NW_006804133.1,2257204,3063600,2612704,50,0.05,0.1044,0.4711,0.728
NW_006804134.1,2841,1206238,614406,50,0.1197,0.0908,0.4014,0.5745
NW_006804134.1,1208290,2585915,1866887,50,0.0506,0.1163,0.4098,0.6739
NW_006804134.1,2623324,3667379,3085774,50,0.0517,0.1271,0.3499,0.6074
NW_006804135.1,24310,742232,404034,50,0.0321,0.0839,0.4381,0.7777
NW_006804135.1,749292,1831788,1224692,50,0.0263,0.1062,0.4253,0.7488
NW_006804135.1,1852418,3026206,2402514,50,0.0409,0.1193,0.4785,0.7281
NW_006804136.1,6989,923356,486446,50,0.065,0.1184,0.3056,0.5473
NW_006804136.1,928040,1812291,1400744,50,0.0672,0.1131,0.4045,0.6423
NW_006804136.1,1829401,2715118,2218779,50,0.0792,0.1203,0.3642,0.5749
NW_006804137.1,131172,1527590,828118,50,0.0532,0.0915,0.5169,0.76
NW_006804137.1,1569088,2594243,2082152,50,0.0161,0.1142,0.4772,0.7819
NW_006804137.1,2621467,3724826,3233482,45,0.0666,0.0495,0.5829,0.8124
NW_006804138.1,1895,857499,405968,50,0.0934,0.0839,0.3995,0.6307
NW_006804138.1,872168,1791312,1336803,50,0.0788,0.1199,0.2826,0.4848
NW_006804138.1,1817752,2957969,2444283,50,0.0899,0.0683,0.2623,0.5264
NW_006804139.1,20793,1182819,658515,50,0.0735,0.0694,0.3623,0.6655
NW_006804139.1,1199219,2038332,1679361,50,0.078,0.0975,0.3811,0.6263
NW_006804139.1,2045598,3022073,2546788,50,0.0557,0.0832,0.3849,0.6983
NW_006804140.1,17382,1183514,543250,50,0.0593,0.1185,0.3213,0.5772
NW_006804140.1,1212139,2494424,1907841,50,0.0958,0.0896,0.3471,0.5729
NW_006804140.1,2540618,3534126,3011959,50,0.0629,0.0663,0.3628,0.6952
NW_006804141.1,88482,1164712,532159,50,0.0278,0.0768,0.4422,0.7998
NW_006804141.1,1188447,2371449,1756436,50,0.0446,0.0874,0.3614,0.7001
NW_006804141.1,2484398,3618711,3060104,42,0.0703,0.1197,0.4631,0.6663
NW_006804142.1,18354,1056920,570501,50,0.0879,0.0913,0.378,0.6135
NW_006804142.1,1068533,2065444,1541683,50,0.0492,0.0735,0.3301,0.6905
NW_006804142.1,2074420,2981028,2596984,50,0.094,0.071,0.4267,0.6668
NW_006804143.1,15968,961789,438949,50,0.0841,0.1211,0.2331,0.3925
NW_006804143.1,962211,1829029,1422383,50,0.0653,0.0766,0.2522,0.56
NW_006804143.1,1861400,2969270,2399846,50,0.024,0.0885,0.3554,0.7443
NW_006804144.1,5907,914907,387287,50,0.1123,0.1201,0.3167,0.4605
NW_006804144.1,916119,1657195,1277203,50,0.0648,0.0904,0.3078,0.6003
NW_006804144.1,1663113,2690443,2177230,50,0.1383,0.1103,0.3671,0.485
NW_006804145.1,1301,961280,485119,50,0.0692,0.0848,0.4835,0.7254
NW_006804145.1,972710,1704766,1318188,50,0.067,0.0713,0.4879,0.7498
NW_006804145.1,1706203,2699277,2267644,50,0.0626,0.0983,0.3333,0.6166
NW_006804146.1,15859,1068072,479342,50,0.0743,0.065,0.5302,0.7626
NW_006804146.1,1089929,2020409,1590850,50,0.0686,0.0487,0.4345,0.7535
NW_006804146.1,2042259,3033434,2591632,50,0.0815,0.151,0.4281,0.582
NW_006804147.1,34695,1015654,626384,50,0.0593,0.1087,0.4661,0.7023
NW_006804147.1,1018751,2107898,1582558,50,0.0718,0.0994,0.3793,0.6344
NW_006804147.1,2121287,2947839,2559016,50,0.1003,0.1047,0.5041,0.6592
NW_006804148.1,1362,788584,380343,50,0.0596,0.0868,0.3662,0.6703
NW_006804148.1,827283,1805212,1298271,50,0.0643,0.1016,0.4412,0.6886
NW_006804148.1,1813202,2861470,2357663,50,0.0351,0.0968,0.498,0.7783
NW_006804149.1,16585,989186,550195,50,0.0413,0.0777,0.5175,0.7999
NW_006804149.1,1003242,1934012,1466962,50,0.0198,0.0935,0.3986,0.7701
NW_006804149.1,1947190,2943850,2446241,50,0.0511,0.111,0.4517,0.7064
NW_006804150.1,554,934091,493512,50,0.0863,0.0866,0.3548,0.6043
NW_006804150.1,986793,1766608,1408575,50,0.0847,0.0681,0.4623,0.7091
NW_006804150.1,1768512,2639780,2187846,50,0.0846,0.1084,0.4037,0.6154
NW_006804150.1,2645499,3279385,2992434,50,0.0421,0.0807,0.4558,0.7697
NW_006804151.1,99362,834363,465353,50,0.021,0.0951,0.3779,0.7533
NW_006804151.1,848779,2034325,1454670,50,0.0784,0.0638,0.2937,0.6019
NW_006804151.1,2072827,2860775,2412348,50,0.0863,0.0979,0.4286,0.6451
NW_006804152.1,858,931021,480454,50,0.0471,0.0712,0.6156,0.8274
NW_006804152.1,939648,1806379,1348815,50,0.0421,0.1357,0.4662,0.697
NW_006804152.1,1828668,2825810,2320826,50,0.0324,0.0763,0.4654,0.8001
NW_006804153.1,7690,727744,393261,50,0.1324,0.092,0.2496,0.3686
NW_006804153.1,729916,1370988,1048640,50,0.0523,0.0809,0.3281,0.6674
NW_006804153.1,1384168,2357454,1849286,50,0.1027,0.1198,0.3988,0.5631
NW_006804153.1,2364690,3160560,2757008,45,0.0575,0.1,0.2655,0.5504
NW_006804154.1,24799,1202946,688856,50,0.0523,0.0788,0.4011,0.723
NW_006804154.1,1209467,1992891,1610690,50,0.064,0.0917,0.4859,0.7269
NW_006804154.1,2008730,3082193,2545313,50,0.0683,0.1147,0.394,0.6299
NW_006804155.1,34924,967403,530970,50,0.0515,0.0882,0.4011,0.7097
NW_006804155.1,979734,1589535,1272814,50,0.0644,0.1456,0.3713,0.5723
NW_006804155.1,1627409,2535951,2169830,50,0.0607,0.0757,0.3652,0.6859
NW_006804156.1,52630,936199,482423,50,0.0755,0.1019,0.2638,0.4991
NW_006804156.1,1061790,2155450,1656147,50,0.0489,0.1151,0.4484,0.7029
NW_006804156.1,2159573,3144124,2662949,50,0.0324,0.1429,0.373,0.643
NW_006804158.1,156524,1275332,701410,50,0.0108,0.0687,0.4355,0.8488
NW_006804158.1,1288095,2529208,1942052,50,0.0157,0.1222,0.4958,0.7788
NW_006804158.1,2536029,3737586,3044258,41,0.015,0.0478,0.5244,0.8947
NW_006804159.1,58114,821616,462700,50,0.0812,0.1201,0.38,0.5855
NW_006804159.1,828252,1605354,1193637,50,0.0445,0.0991,0.3925,0.7019
NW_006804159.1,1607831,2500569,2054387,50,0.0545,0.1117,0.4589,0.7031
NW_006804159.1,2510914,3210166,2819981,44,0.0886,0.079,0.3919,0.6415
NW_006804160.1,3716,887363,420966,50,0.0492,0.139,0.4199,0.65
NW_006804160.1,944401,1958016,1421826,50,0.0454,0.0886,0.3858,0.7126
NW_006804160.1,1966116,2793931,2378657,50,0.0297,0.051,0.4054,0.8234
NW_006804161.1,62766,1082385,571753,50,0.0488,0.073,0.5849,0.8144
NW_006804161.1,1091550,2017205,1544030,50,0.0236,0.0856,0.3855,0.768
NW_006804161.1,2054499,2733613,2411578,50,0.0332,0.0539,0.5696,0.861
NW_006804162.1,4490,812095,411053,50,0.0737,0.0662,0.3813,0.6843
NW_006804162.1,823947,1808349,1337349,50,0.1209,0.0871,0.3893,0.5673
NW_006804162.1,1811551,2738650,2275417,50,0.0839,0.0812,0.4268,0.6715
NW_006804163.1,3452,1082839,596156,50,0.0484,0.0647,0.3562,0.7277
NW_006804163.1,1110369,2206387,1756114,50,0.105,0.144,0.3674,0.4966
NW_006804163.1,2239270,3530341,2773530,41,0.0642,0.0609,0.4278,0.7407
NW_006804164.1,5419,1022664,512933,50,0.0609,0.1153,0.3704,0.6249
NW_006804164.1,1026377,1981206,1483622,50,0.0259,0.1039,0.4057,0.7429
NW_006804164.1,1987887,3054921,2567870,50,0.0787,0.0959,0.3462,0.5975
NW_006804165.1,10852,866120,387064,50,0.0335,0.112,0.4089,0.7152
NW_006804165.1,884301,2093136,1460803,50,0.0278,0.0731,0.4392,0.8045
NW_006804165.1,2118353,3136252,2608649,44,0.0582,0.1083,0.4426,0.6915
NW_006804166.1,2676,1005426,457589,50,0.0457,0.1097,0.4752,0.7306
NW_006804166.1,1030262,2138310,1699756,50,0.0503,0.1145,0.5059,0.7307
NW_006804166.1,2164968,3288159,2731708,50,0.0351,0.0891,0.4136,0.7509
NW_006804168.1,3770,1461938,737626,50,0.0694,0.0659,0.3449,0.6674
NW_006804168.1,1463535,2720343,2120999,50,0.0254,0.0699,0.3763,0.7869
NW_006804168.1,2722287,3361983,3062055,45,0.0846,0.1036,0.4327,0.6431
NW_006804169.1,2768,1337267,742375,50,0.0255,0.1203,0.5218,0.7736
NW_006804169.1,1340551,2179602,1766664,50,0.1061,0.0823,0.4966,0.6725
NW_006804169.1,2183065,3378430,2967789,50,0.0512,0.0528,0.512,0.8134
NW_006804170.1,45612,1217153,669845,50,0.0588,0.1109,0.4738,0.7044
NW_006804170.1,1219358,2397751,1866424,50,0.0726,0.121,0.3731,0.5948
NW_006804170.1,2400468,3116323,2735962,50,0.0474,0.0974,0.3591,0.6747
NW_006804171.1,30177,886028,447967,50,0.0633,0.0635,0.4185,0.7337
NW_006804171.1,894308,1640944,1300439,50,0.0477,0.109,0.3732,0.6653
NW_006804171.1,1660949,2556912,2134816,50,0.065,0.0725,0.4571,0.7372
NW_006804172.1,30973,1231446,675435,50,0.0407,0.1034,0.3768,0.6926
NW_006804172.1,1241790,2379727,1882738,50,0.0582,0.0411,0.41,0.7759
NW_006804172.1,2384347,3344682,2829706,40,0.0439,0.0691,0.3533,0.7288
NW_006804173.1,30554,776837,342701,50,0.0155,0.0626,0.4048,0.8375
NW_006804173.1,806183,2016065,1373616,50,0.0583,0.0715,0.352,0.6889
NW_006804173.1,2069317,2971355,2578067,50,0.053,0.0672,0.3665,0.719
NW_006804174.1,1422,1434171,718009,50,0.0659,0.0613,0.4022,0.7223
NW_006804174.1,1474090,2885287,2085688,50,0.0648,0.128,0.4609,0.6637
NW_006804175.1,24111,883896,463492,50,0.0499,0.0769,0.3187,0.6731
NW_006804175.1,926908,1766596,1375711,50,0.0931,0.0986,0.5353,0.6938
NW_006804175.1,1773283,2409401,2107642,50,0.0953,0.1065,0.3436,0.5442
NW_006804175.1,2419141,3142350,2760025,40,0.0841,0.089,0.3993,0.641
NW_006804176.1,24263,1086711,580109,50,0.0587,0.061,0.4471,0.7615
NW_006804176.1,1099417,1744043,1410008,50,0.0414,0.0823,0.5268,0.7969
NW_006804176.1,1756505,2582519,2213916,50,0.0179,0.1383,0.5209,0.7634
NW_006804177.1,2948,1175600,570660,50,0.072,0.0934,0.3627,0.6302
NW_006804177.1,1186880,1987258,1553066,50,0.0669,0.0686,0.5014,0.7593
NW_006804177.1,1992781,3132214,2608985,50,0.0513,0.0909,0.3289,0.6521
NW_006804178.1,90520,1754150,934185,50,0.0456,0.0979,0.4503,0.735
NW_006804178.1,1784560,3227033,2517282,47,0.079,0.1036,0.4301,0.6515
NW_006804179.1,8956,1038116,529116,50,0.0302,0.09,0.3979,0.7519
NW_006804179.1,1119365,2225474,1685660,50,0.0878,0.0657,0.4815,0.7166
NW_006804179.1,2229405,3096197,2700188,50,0.0545,0.0656,0.4118,0.7454
NW_006804180.1,32668,1278925,679582,50,0.0729,0.0575,0.4172,0.7224
NW_006804180.1,1283235,2449210,1883307,50,0.0723,0.1236,0.4709,0.6624
NW_006804181.1,18614,1158943,626037,50,0.0543,0.1172,0.4135,0.6677
NW_006804181.1,1163305,2165341,1635261,50,0.0865,0.0649,0.2411,0.5117
NW_006804181.1,2170716,3021381,2636935,50,0.0261,0.0954,0.4239,0.7658
NW_006804182.1,4818,1364600,725126,50,0.0816,0.0769,0.369,0.6414
NW_006804182.1,1379998,2208816,1750795,50,0.0496,0.0867,0.3903,0.7094
NW_006804182.1,2227807,3117498,2683084,50,0.0581,0.0763,0.3033,0.639
NW_006804183.1,62966,1108710,565423,50,0.0322,0.0873,0.3787,0.7406
NW_006804183.1,1142283,2211065,1666717,50,0.0631,0.0764,0.5259,0.7658
NW_006804184.1,16838,1007063,568465,50,0.0359,0.1114,0.4365,0.7271
NW_006804184.1,1034540,2034555,1553582,50,0.0605,0.0931,0.3444,0.6401
NW_006804184.1,2059365,3106776,2575335,50,0.0383,0.0792,0.4575,0.7806
NW_006804185.1,15895,1415284,813706,50,0.0431,0.0811,0.4293,0.7544
NW_006804185.1,1431095,2342330,1891825,50,0.0242,0.0859,0.4165,0.7818
NW_006804186.1,11447,731221,373204,50,0.0465,0.1166,0.4143,0.6846
NW_006804186.1,756639,1543101,1176066,50,0.0692,0.0618,0.4174,0.7234
NW_006804186.1,1561649,2537988,2087336,50,0.0433,0.1039,0.4718,0.7415
NW_006804187.1,31961,945994,527404,50,0.0364,0.0823,0.4305,0.7676
NW_006804187.1,955297,2016169,1528623,50,0.0513,0.1101,0.347,0.6343
NW_006804187.1,2025298,3109831,2534508,45,0.0203,0.0961,0.3982,0.7644
NW_006804188.1,3497,1003847,543978,50,0.0649,0.1029,0.4121,0.6671
NW_006804188.1,1012151,1793740,1380600,50,0.0414,0.1223,0.4509,0.7083
NW_006804188.1,1799483,2838862,2280265,50,0.1044,0.0638,0.5023,0.7011
NW_006804189.1,71,1305562,729893,50,0.0644,0.1213,0.435,0.6569
NW_006804189.1,1327312,2178901,1733806,50,0.0319,0.0662,0.431,0.8032
NW_006804189.1,2197610,2965345,2581871,45,0.075,0.1431,0.4393,0.6117
NW_006804190.1,52741,1231627,687841,50,0.0422,0.1083,0.4193,0.709
NW_006804190.1,1263839,2007481,1637170,50,0.0321,0.063,0.5341,0.8421
NW_006804190.1,2023904,2779900,2362421,50,0.0516,0.0626,0.4253,0.7633
NW_006804191.1,29636,1537358,838571,50,0.075,0.0707,0.4074,0.6919
NW_006804191.1,1610953,2620937,2143756,50,0.0809,0.0649,0.334,0.6332
NW_006804192.1,6409,1049451,484708,50,0.0483,0.07,0.3369,0.7048
NW_006804192.1,1059697,2209163,1543602,50,0.0715,0.1126,0.3851,0.6198
NW_006804192.1,2213083,3221278,2666122,41,0.0864,0.1315,0.3548,0.5352
NW_006804193.1,17829,937932,429647,50,0.0531,0.1126,0.3251,0.6055
NW_006804193.1,938943,1932644,1377397,50,0.0879,0.1068,0.3073,0.5189
NW_006804193.1,1946996,2725777,2328701,50,0.1472,0.0788,0.4305,0.5673
NW_006804194.1,1432,860875,430045,50,0.0573,0.0455,0.3225,0.7178
NW_006804194.1,900950,2044108,1487619,50,0.0428,0.0926,0.4009,0.7213
NW_006804194.1,2082555,2977822,2515102,49,0.0673,0.0883,0.3193,0.6099
NW_006804195.1,2620,877471,459675,50,0.0805,0.0865,0.4176,0.6645
NW_006804195.1,897270,1535932,1222385,50,0.0736,0.0615,0.4905,0.7519
NW_006804195.1,1538120,2427918,1990134,50,0.0597,0.077,0.3887,0.7022
