param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_5378_pop_0,0.001181,0.000936,-0.104657,0.111057
beta_loc_5379_pop_0,-0.002301,-0.001333,-0.113990,0.103826
beta_loc_5380_pop_0,0.001810,0.001161,-0.104744,0.112174
beta_loc_5381_pop_0,-0.002452,-0.001138,-0.114519,0.100812
beta_loc_5382_pop_0,-0.000779,-0.000690,-0.110695,0.106696
beta_loc_5383_pop_0,-0.000220,0.000390,-0.109388,0.107700
beta_loc_5384_pop_0,-0.001532,-0.000053,-0.113021,0.100988
beta_loc_5385_pop_0,-0.001535,-0.000655,-0.111164,0.102264
beta_loc_5386_pop_0,0.000053,0.000867,-0.111161,0.106766
beta_loc_5387_pop_0,-0.000043,0.000217,-0.110930,0.104806
beta_loc_5388_pop_0,-0.000946,-0.000710,-0.109550,0.105572
beta_loc_5389_pop_0,-0.000630,-0.000739,-0.105432,0.105161
beta_loc_5390_pop_0,0.000035,-0.000198,-0.107042,0.109380
beta_loc_5391_pop_0,0.000906,0.000309,-0.102083,0.109492
beta_loc_5392_pop_0,-0.003406,-0.002312,-0.111443,0.100404
beta_loc_5393_pop_0,-0.004307,-0.002610,-0.116557,0.099906
beta_loc_5394_pop_0,-0.000561,-0.000353,-0.112002,0.107668
beta_loc_5395_pop_0,-0.005468,-0.003972,-0.114922,0.096179
beta_loc_5396_pop_0,-0.000018,-0.000033,-0.110921,0.111515
beta_loc_5397_pop_0,-0.001166,-0.000939,-0.107551,0.102630
beta_loc_5398_pop_0,-0.000929,-0.000751,-0.107099,0.103525
beta_loc_5399_pop_0,-0.000086,0.000683,-0.111403,0.106869
beta_loc_5400_pop_0,0.000302,-0.000245,-0.107919,0.109880
beta_loc_5401_pop_0,-0.000905,-0.001108,-0.112473,0.111853
beta_loc_5402_pop_0,-0.004929,-0.003656,-0.118346,0.097936
beta_loc_5403_pop_0,0.000481,0.000722,-0.109813,0.111578
beta_loc_5404_pop_0,0.000397,0.000106,-0.106159,0.108291
beta_loc_5405_pop_0,0.001483,0.001021,-0.105588,0.111549
beta_loc_5406_pop_0,0.000658,0.000016,-0.105591,0.115127
beta_loc_5407_pop_0,0.000230,-0.000190,-0.107829,0.110485
beta_loc_5408_pop_0,-0.000445,-0.000612,-0.107369,0.105467
beta_loc_5409_pop_0,-0.000132,-0.000363,-0.106960,0.110643
beta_loc_5410_pop_0,0.000930,0.001209,-0.109592,0.108641
beta_loc_5411_pop_0,-0.000119,0.000033,-0.105145,0.108499
beta_loc_5412_pop_0,-0.000078,0.000266,-0.110647,0.109093
beta_loc_5413_pop_0,0.000040,0.000092,-0.113535,0.108183
beta_loc_5414_pop_0,0.004100,0.002636,-0.097606,0.114550
beta_loc_5415_pop_0,0.000630,0.000719,-0.106524,0.107198
beta_loc_5416_pop_0,0.000512,-0.000108,-0.105689,0.110160
beta_loc_5417_pop_0,0.000743,0.000295,-0.110364,0.110909
beta_loc_5418_pop_0,-0.000084,-0.000410,-0.107348,0.109844
beta_loc_5419_pop_0,-0.000314,-0.000866,-0.106481,0.109464
beta_loc_5420_pop_0,0.002856,0.001712,-0.101094,0.113101
beta_loc_5421_pop_0,0.000029,-0.000168,-0.107305,0.108058
beta_loc_5422_pop_0,0.000151,-0.000035,-0.106387,0.109141
beta_loc_5423_pop_0,0.007307,0.004538,-0.097237,0.127220
beta_loc_5424_pop_0,0.001934,0.001182,-0.108579,0.108691
beta_loc_5425_pop_0,0.000271,-0.000008,-0.105359,0.107974
beta_loc_5426_pop_0,0.000442,0.000622,-0.105359,0.109987
beta_loc_5427_pop_0,0.001753,0.001199,-0.105327,0.114874
beta_loc_5428_pop_0,0.000984,0.001148,-0.107515,0.106954
beta_loc_5429_pop_0,-0.000704,-0.000744,-0.111325,0.105738
beta_loc_5430_pop_0,-0.000026,0.000338,-0.106951,0.107186
beta_loc_5431_pop_0,0.003338,0.001948,-0.102998,0.113878
beta_loc_5432_pop_0,-0.000909,-0.000604,-0.110592,0.103611
beta_loc_5433_pop_0,-0.000460,-0.000553,-0.108593,0.109951
beta_loc_5434_pop_0,0.000504,0.000509,-0.105079,0.109519
beta_loc_5435_pop_0,-0.000139,0.000112,-0.106858,0.106042
beta_loc_5436_pop_0,-0.003515,-0.002970,-0.116288,0.102390
beta_loc_5437_pop_0,0.004180,0.002328,-0.099378,0.114818
beta_loc_5438_pop_0,-0.001928,-0.001379,-0.112532,0.101924
beta_loc_5439_pop_0,0.000201,0.000062,-0.107898,0.108771
beta_loc_5440_pop_0,-0.000834,-0.000127,-0.110807,0.107765
beta_loc_5441_pop_0,-0.000398,-0.000278,-0.108933,0.102896
beta_loc_5442_pop_0,-0.000938,-0.000896,-0.110913,0.108173
beta_loc_5443_pop_0,-0.007003,-0.005143,-0.121663,0.091413
beta_loc_5444_pop_0,-0.001101,-0.000479,-0.111836,0.105225
beta_loc_5445_pop_0,0.000234,-0.000255,-0.108542,0.111239
beta_loc_5446_pop_0,-0.000237,-0.000000,-0.106301,0.107449
beta_loc_5447_pop_0,0.000445,0.000209,-0.107251,0.111540
beta_loc_5448_pop_0,-0.000627,-0.000785,-0.108304,0.107820
beta_loc_5449_pop_0,-0.002211,-0.001672,-0.110695,0.104125
beta_loc_5450_pop_0,-0.003947,-0.003137,-0.112614,0.098819
beta_loc_5451_pop_0,-0.000074,-0.000048,-0.106809,0.107489
beta_loc_5452_pop_0,0.004027,0.002955,-0.097545,0.111852
beta_loc_5453_pop_0,-0.000079,-0.000096,-0.107906,0.107592
beta_loc_5454_pop_0,-0.001359,-0.000902,-0.111408,0.101650
beta_loc_5455_pop_0,0.000112,0.000496,-0.105525,0.105378
beta_loc_5456_pop_0,-0.000138,-0.000247,-0.108664,0.107992
beta_loc_5457_pop_0,-0.004265,-0.002829,-0.115767,0.098022
beta_loc_5458_pop_0,-0.001355,-0.001321,-0.114657,0.104405
beta_loc_5459_pop_0,-0.000836,-0.000658,-0.108142,0.106550
beta_loc_5460_pop_0,-0.001042,-0.000573,-0.112044,0.104979
beta_loc_5461_pop_0,0.000674,0.000684,-0.108166,0.109399
beta_loc_5462_pop_0,-0.002532,-0.001160,-0.113458,0.101441
beta_loc_5463_pop_0,-0.000833,-0.000017,-0.107513,0.102990
beta_loc_5464_pop_0,-0.000268,-0.000529,-0.106542,0.108309
beta_loc_5465_pop_0,-0.003377,-0.002080,-0.120233,0.102967
beta_loc_5466_pop_0,0.001906,0.000978,-0.102677,0.115582
beta_loc_5467_pop_0,0.000131,-0.000492,-0.107704,0.109983
beta_loc_5468_pop_0,-0.000553,-0.000444,-0.110828,0.109264
beta_loc_5469_pop_0,0.000408,0.000366,-0.104897,0.109090
beta_loc_5470_pop_0,-0.000506,-0.000426,-0.110722,0.106040
beta_loc_5471_pop_0,0.004165,0.002935,-0.098784,0.118873
beta_loc_5472_pop_0,0.000205,0.000248,-0.110554,0.112213
beta_loc_5473_pop_0,0.000433,0.000594,-0.105677,0.109082
beta_loc_5474_pop_0,0.000198,-0.000064,-0.107323,0.109489
beta_loc_5475_pop_0,0.003583,0.002104,-0.099596,0.118084
beta_loc_5476_pop_0,-0.000360,0.000385,-0.111021,0.108570
beta_loc_5477_pop_0,0.000870,0.000755,-0.106688,0.110165
beta_loc_5478_pop_0,-0.000104,-0.000025,-0.107106,0.107012
beta_loc_5479_pop_0,-0.000865,-0.000846,-0.107159,0.106144
beta_loc_5480_pop_0,0.004663,0.003530,-0.097940,0.114778
beta_loc_5481_pop_0,-0.001305,-0.001066,-0.109175,0.105688
beta_loc_5482_pop_0,-0.001224,-0.000476,-0.109728,0.105331
beta_loc_5483_pop_0,-0.000362,-0.000694,-0.107452,0.111084
beta_loc_5484_pop_0,0.000273,-0.000207,-0.108747,0.111241
beta_loc_5485_pop_0,-0.000516,-0.000203,-0.108026,0.107073
beta_loc_5486_pop_0,-0.000409,-0.000492,-0.106364,0.107835
beta_loc_5487_pop_0,0.001349,0.000453,-0.104752,0.111981
beta_loc_5488_pop_0,0.000071,0.000717,-0.105040,0.105179
beta_loc_5489_pop_0,-0.000012,0.000605,-0.109017,0.107015
beta_loc_5490_pop_0,-0.000152,-0.000252,-0.106113,0.105826
beta_loc_5491_pop_0,-0.000650,0.000096,-0.112237,0.106410
beta_loc_5492_pop_0,-0.000315,-0.000977,-0.104292,0.106910
beta_loc_5493_pop_0,-0.000296,-0.000137,-0.107726,0.105450
beta_loc_5494_pop_0,0.004281,0.003072,-0.099435,0.115821
beta_loc_5495_pop_0,0.001699,0.001060,-0.100524,0.111641
beta_loc_5496_pop_0,-0.000339,-0.000355,-0.110360,0.107386
beta_loc_5497_pop_0,-0.001527,-0.000421,-0.114727,0.105821
beta_loc_5498_pop_0,-0.006739,-0.004707,-0.118430,0.092953
beta_loc_5499_pop_0,-0.000016,0.000106,-0.110319,0.111354
beta_loc_5500_pop_0,0.003964,0.002706,-0.102216,0.116951
beta_loc_5501_pop_0,-0.001032,-0.000609,-0.107386,0.106007
beta_loc_5502_pop_0,0.000254,0.000241,-0.107669,0.107954
beta_loc_5503_pop_0,0.000086,0.000306,-0.109320,0.110564
beta_loc_5504_pop_0,0.000168,0.000245,-0.106767,0.106010
beta_loc_5505_pop_0,0.000190,0.000058,-0.107101,0.107550
beta_loc_5506_pop_0,-0.000492,-0.000199,-0.110418,0.103253
beta_loc_5507_pop_0,0.000346,0.000155,-0.106471,0.107672
beta_loc_5508_pop_0,-0.000186,0.000251,-0.111125,0.106730
beta_loc_5509_pop_0,0.000019,-0.000208,-0.109399,0.110396
beta_loc_5510_pop_0,0.000031,0.000258,-0.110261,0.108792
beta_loc_5511_pop_0,0.000796,0.000733,-0.107872,0.104687
beta_loc_5512_pop_0,0.000116,0.000483,-0.107979,0.110143
beta_loc_5513_pop_0,-0.000331,-0.000966,-0.111334,0.111382
beta_loc_5514_pop_0,0.003259,0.002177,-0.101292,0.109427
beta_loc_5515_pop_0,-0.003876,-0.002964,-0.112286,0.100876
beta_loc_5516_pop_0,-0.000267,-0.000077,-0.108920,0.108429
beta_loc_5517_pop_0,-0.000675,-0.000244,-0.108083,0.105469
beta_loc_5518_pop_0,-0.003129,-0.002210,-0.112708,0.102304
beta_loc_5519_pop_0,0.000645,0.000354,-0.108709,0.109354
beta_loc_5520_pop_0,-0.000491,-0.000440,-0.108600,0.104441
beta_loc_5521_pop_0,0.000194,0.000404,-0.109449,0.107551
beta_loc_5522_pop_0,0.001490,0.001178,-0.104125,0.110656
beta_loc_5523_pop_0,-0.001013,-0.000822,-0.112107,0.105383
beta_loc_5524_pop_0,-0.001829,-0.002045,-0.111224,0.107458
beta_loc_5525_pop_0,0.000272,-0.000042,-0.106896,0.110153
beta_loc_5526_pop_0,-0.000017,0.000378,-0.107945,0.107323
beta_loc_5527_pop_0,0.000087,-0.000168,-0.107679,0.109013
beta_loc_5528_pop_0,0.000365,0.000139,-0.106371,0.110588
beta_loc_5529_pop_0,-0.000401,-0.000231,-0.108370,0.110380
beta_loc_5530_pop_0,-0.000310,-0.000049,-0.108371,0.108279
beta_loc_5531_pop_0,0.004202,0.002756,-0.100198,0.116446
beta_loc_5532_pop_0,0.000675,0.000069,-0.108980,0.111997
beta_loc_5533_pop_0,-0.000373,0.000141,-0.113453,0.107095
beta_loc_5534_pop_0,-0.000240,0.000099,-0.110529,0.109423
beta_loc_5535_pop_0,0.001143,0.000814,-0.108642,0.110607
beta_loc_5536_pop_0,-0.000039,-0.000459,-0.106101,0.108411
beta_loc_5537_pop_0,0.000617,0.000189,-0.106224,0.108254
beta_loc_5538_pop_0,0.000726,0.000133,-0.105235,0.109907
beta_loc_5539_pop_0,0.001626,0.001908,-0.105964,0.109212
beta_loc_5540_pop_0,-0.000067,0.000300,-0.108563,0.105044
beta_loc_5541_pop_0,-0.003001,-0.002057,-0.114788,0.100929
beta_loc_5542_pop_0,0.000502,0.000376,-0.103332,0.106552
beta_loc_5543_pop_0,-0.001775,-0.001065,-0.111920,0.102484
beta_loc_5544_pop_0,-0.003213,-0.001975,-0.114795,0.098592
beta_loc_5545_pop_0,0.000355,-0.000482,-0.107807,0.110641
beta_loc_5546_pop_0,0.000896,0.000989,-0.103446,0.109179
beta_loc_5547_pop_0,-0.000060,-0.000204,-0.105570,0.108128
beta_loc_5548_pop_0,-0.001385,-0.001278,-0.108864,0.105389
beta_loc_5549_pop_0,-0.004439,-0.002859,-0.119383,0.099949
beta_loc_5550_pop_0,-0.000469,-0.000858,-0.110869,0.109131
beta_loc_5551_pop_0,-0.003106,-0.002172,-0.113684,0.103022
beta_loc_5552_pop_0,-0.000404,-0.000314,-0.108539,0.108776
beta_loc_5553_pop_0,-0.002338,-0.001571,-0.116337,0.102082
beta_loc_5554_pop_0,-0.000177,-0.000394,-0.111232,0.111087
beta_loc_5555_pop_0,0.003806,0.002495,-0.097985,0.116493
beta_loc_5556_pop_0,0.000725,0.000167,-0.105062,0.108536
beta_loc_5557_pop_0,-0.001367,-0.000920,-0.106740,0.104772
beta_loc_5558_pop_0,-0.006598,-0.004272,-0.123659,0.093270
beta_loc_5559_pop_0,0.003329,0.002557,-0.100111,0.116064
beta_loc_5560_pop_0,0.004939,0.003265,-0.098057,0.121240
beta_loc_5561_pop_0,0.001114,0.000685,-0.106415,0.109614
beta_loc_5562_pop_0,0.001120,0.001112,-0.106619,0.108885
beta_loc_5563_pop_0,0.000471,-0.000042,-0.108042,0.108346
beta_loc_5564_pop_0,-0.000088,-0.000035,-0.109811,0.108857
beta_loc_5565_pop_0,0.007205,0.005073,-0.096711,0.119214
beta_loc_5566_pop_0,0.001284,0.000855,-0.101737,0.109930
beta_loc_5567_pop_0,0.000899,-0.000068,-0.105439,0.109842
beta_loc_5568_pop_0,0.000130,0.000408,-0.109649,0.109000
beta_loc_5569_pop_0,0.000674,0.000537,-0.106120,0.107956
beta_loc_5570_pop_0,0.004180,0.003055,-0.103110,0.117156
beta_loc_5571_pop_0,-0.000048,0.000023,-0.104534,0.108277
beta_loc_5572_pop_0,0.000749,-0.000276,-0.105148,0.110899
beta_loc_5573_pop_0,0.001172,0.000235,-0.104470,0.111485
beta_loc_5574_pop_0,-0.000328,-0.000115,-0.109453,0.109169
beta_loc_5575_pop_0,0.001267,0.001512,-0.107678,0.110343
beta_loc_5576_pop_0,0.000844,0.000365,-0.107336,0.110194
beta_loc_5577_pop_0,0.000489,0.000677,-0.106675,0.108049
beta_loc_5578_pop_0,0.000688,0.000540,-0.108675,0.109860
beta_loc_5579_pop_0,-0.000342,-0.000024,-0.107961,0.107181
beta_loc_5580_pop_0,-0.000639,-0.000395,-0.110035,0.106897
beta_loc_5581_pop_0,0.000045,-0.000265,-0.109489,0.110549
beta_loc_5582_pop_0,-0.000105,0.000406,-0.108806,0.107786
beta_loc_5583_pop_0,0.000791,0.000574,-0.109727,0.109122
beta_loc_5584_pop_0,0.000089,0.000157,-0.109742,0.107706
beta_loc_5585_pop_0,0.004625,0.002748,-0.098617,0.116660
beta_loc_5586_pop_0,0.000173,-0.000089,-0.108629,0.108046
beta_loc_5587_pop_0,-0.000308,-0.000154,-0.112080,0.110682
beta_loc_5588_pop_0,-0.000988,-0.000899,-0.110633,0.107698
beta_loc_5589_pop_0,0.000460,0.000497,-0.107132,0.108115
beta_loc_5590_pop_0,0.000132,-0.000014,-0.103778,0.106922
beta_loc_5591_pop_0,-0.001525,-0.000958,-0.112081,0.107052
beta_loc_5592_pop_0,0.000428,0.000756,-0.110858,0.109650
beta_loc_5593_pop_0,-0.001170,-0.001001,-0.109429,0.106149
beta_loc_5594_pop_0,0.000776,0.001127,-0.106851,0.110580
beta_loc_5595_pop_0,0.000025,0.000211,-0.107011,0.104830
beta_loc_5596_pop_0,0.000343,0.000182,-0.106972,0.111995
beta_loc_5597_pop_0,-0.001457,-0.000695,-0.110610,0.103325
beta_loc_5598_pop_0,-0.000487,0.000103,-0.107338,0.104300
beta_loc_5599_pop_0,0.000357,0.000177,-0.105377,0.110397
beta_loc_5600_pop_0,0.000642,0.000182,-0.109042,0.111306
beta_loc_5601_pop_0,0.002067,0.001201,-0.103428,0.109077
beta_loc_5602_pop_0,0.000776,0.000968,-0.104805,0.108606
beta_loc_5603_pop_0,0.000055,0.000410,-0.109911,0.109663
beta_loc_5604_pop_0,-0.000206,0.000099,-0.108471,0.108296
beta_loc_5605_pop_0,-0.000252,-0.000885,-0.107098,0.111038
beta_loc_5606_pop_0,0.001213,0.001184,-0.109299,0.109524
beta_loc_5607_pop_0,0.000776,0.000179,-0.108142,0.109985
beta_loc_5608_pop_0,0.000289,0.000798,-0.107265,0.104804
beta_loc_5609_pop_0,-0.000445,0.000060,-0.106273,0.103311
beta_loc_5610_pop_0,0.000452,0.000157,-0.106780,0.111339
beta_loc_5611_pop_0,0.005444,0.003640,-0.097179,0.117634
beta_loc_5612_pop_0,-0.000347,0.000086,-0.107935,0.105963
beta_loc_5613_pop_0,0.000749,0.001227,-0.106636,0.106495
beta_loc_5614_pop_0,0.000443,0.000030,-0.107693,0.112617
beta_loc_5615_pop_0,-0.003401,-0.002153,-0.118656,0.101054
beta_loc_5616_pop_0,-0.006861,-0.004140,-0.123384,0.091156
beta_loc_5617_pop_0,0.001529,0.000679,-0.101812,0.111161
beta_loc_5618_pop_0,-0.001540,-0.001165,-0.111511,0.107244
beta_loc_5619_pop_0,-0.000372,-0.000470,-0.106423,0.106024
beta_loc_5620_pop_0,-0.000232,0.000449,-0.107238,0.102274
beta_loc_5621_pop_0,0.005602,0.003981,-0.096733,0.119844
beta_loc_5622_pop_0,0.000341,0.000464,-0.106138,0.107608
beta_loc_5623_pop_0,0.000885,0.000705,-0.109526,0.111214
beta_loc_5624_pop_0,0.000949,0.000556,-0.108563,0.111178
beta_loc_5625_pop_0,0.001534,0.001190,-0.104102,0.109635
beta_loc_5626_pop_0,-0.000168,0.000059,-0.108655,0.107863
beta_loc_5627_pop_0,-0.000348,0.000136,-0.107314,0.109425
beta_loc_5628_pop_0,0.000170,-0.000102,-0.111917,0.109728
beta_loc_5629_pop_0,-0.001818,-0.001255,-0.112065,0.103738
beta_loc_5630_pop_0,0.000342,0.000680,-0.108619,0.106387
beta_loc_5631_pop_0,0.000438,0.000458,-0.107498,0.107018
beta_loc_5632_pop_0,0.000603,0.000211,-0.107485,0.112387
beta_loc_5633_pop_0,0.000487,0.000473,-0.106782,0.109743
beta_loc_5634_pop_0,0.001913,0.001387,-0.105835,0.112232
beta_loc_5635_pop_0,0.000049,0.000210,-0.111204,0.106619
beta_loc_5636_pop_0,0.001162,0.001005,-0.108800,0.115599
beta_loc_5637_pop_0,-0.001945,-0.001180,-0.109633,0.101494
beta_loc_5638_pop_0,-0.000180,-0.000424,-0.107855,0.104803
beta_loc_5639_pop_0,-0.001018,-0.001322,-0.110538,0.105232
beta_loc_5640_pop_0,0.000700,0.000193,-0.108824,0.107814
beta_loc_5641_pop_0,-0.003832,-0.002389,-0.118722,0.098670
beta_loc_5642_pop_0,0.000448,-0.000111,-0.104084,0.106621
beta_loc_5643_pop_0,-0.000109,-0.000381,-0.107455,0.107102
beta_loc_5644_pop_0,-0.002373,-0.001868,-0.114543,0.104054
beta_loc_5645_pop_0,-0.000668,-0.000515,-0.108686,0.109339
beta_loc_5646_pop_0,0.001264,0.000654,-0.106647,0.109184
beta_loc_5647_pop_0,0.000629,0.000987,-0.105571,0.109581
beta_loc_5648_pop_0,-0.001376,-0.000606,-0.112748,0.105119
beta_loc_5649_pop_0,0.002487,0.001470,-0.101311,0.112752
beta_loc_5650_pop_0,-0.000298,-0.000733,-0.110219,0.108499
beta_loc_5651_pop_0,-0.000987,-0.000817,-0.110785,0.108473
beta_loc_5652_pop_0,-0.000173,-0.000651,-0.109557,0.108772
beta_loc_5653_pop_0,0.000410,0.000301,-0.106848,0.109841
beta_loc_5654_pop_0,-0.002129,-0.001698,-0.109799,0.102970
beta_loc_5655_pop_0,-0.000643,-0.000683,-0.111931,0.108593
beta_loc_5656_pop_0,-0.002328,-0.001313,-0.111925,0.101837
beta_loc_5657_pop_0,-0.000652,-0.000958,-0.111044,0.107102
beta_loc_5658_pop_0,-0.000002,0.000026,-0.110533,0.108559
beta_loc_5659_pop_0,0.001079,0.000924,-0.106185,0.108145
beta_loc_5660_pop_0,-0.000915,-0.000443,-0.109221,0.104025
beta_loc_5661_pop_0,0.005270,0.003122,-0.098153,0.119878
beta_loc_5662_pop_0,-0.002345,-0.001435,-0.108929,0.100353
beta_loc_5663_pop_0,-0.003484,-0.002740,-0.115717,0.103881
beta_loc_5664_pop_0,-0.000396,-0.000505,-0.107629,0.107444
beta_loc_5665_pop_0,-0.000076,0.000325,-0.109621,0.106090
beta_loc_5666_pop_0,-0.000325,-0.000129,-0.110134,0.102934
beta_loc_5667_pop_0,0.001493,0.000344,-0.105394,0.110304
beta_loc_5668_pop_0,0.000896,0.000311,-0.107956,0.111068
beta_loc_5669_pop_0,0.000109,-0.000385,-0.107767,0.109076
beta_loc_5670_pop_0,-0.001784,-0.001052,-0.109512,0.103814
beta_loc_5671_pop_0,0.003170,0.002225,-0.104737,0.116662
beta_loc_5672_pop_0,0.003988,0.002438,-0.099934,0.113479
beta_loc_5673_pop_0,0.000298,0.000078,-0.108617,0.106528
beta_loc_5674_pop_0,-0.000225,-0.000402,-0.107676,0.107187
beta_loc_5675_pop_0,0.000286,-0.000239,-0.105577,0.109539
beta_loc_5676_pop_0,0.002562,0.001266,-0.105162,0.115972
beta_loc_5677_pop_0,-0.000821,-0.000599,-0.108606,0.108394
beta_loc_5678_pop_0,0.001451,0.000864,-0.109091,0.109064
beta_loc_5679_pop_0,0.000340,0.000298,-0.107704,0.110609
beta_loc_5680_pop_0,-0.000558,-0.000305,-0.108691,0.106656
beta_loc_5681_pop_0,0.003732,0.002893,-0.101472,0.113942
beta_loc_5682_pop_0,0.000112,-0.000341,-0.112250,0.112059
beta_loc_5683_pop_0,-0.000266,-0.000290,-0.108701,0.111241
beta_loc_5684_pop_0,0.000417,0.000540,-0.107404,0.107308
beta_loc_5685_pop_0,0.000011,-0.000401,-0.107124,0.111122
beta_loc_5686_pop_0,-0.000417,-0.000249,-0.109433,0.108427
beta_loc_5687_pop_0,0.004387,0.003407,-0.096657,0.114036
beta_loc_5688_pop_0,-0.000094,0.000041,-0.109440,0.107710
beta_loc_5689_pop_0,-0.000832,-0.000850,-0.107842,0.104359
beta_loc_5690_pop_0,-0.000749,-0.000664,-0.110387,0.108165
beta_loc_5691_pop_0,0.001547,0.000628,-0.106523,0.114074
beta_loc_5692_pop_0,0.003775,0.003138,-0.100604,0.112848
beta_loc_5693_pop_0,-0.000707,-0.000557,-0.111638,0.108261
beta_loc_5694_pop_0,-0.001312,-0.000496,-0.111339,0.103674
beta_loc_5695_pop_0,0.000781,0.000453,-0.105456,0.107561
beta_loc_5696_pop_0,-0.000090,-0.000049,-0.110642,0.112690
beta_loc_5697_pop_0,0.000013,-0.000146,-0.106834,0.108064
beta_loc_5698_pop_0,-0.000210,0.000274,-0.112430,0.108616
beta_loc_5699_pop_0,0.002680,0.002156,-0.102688,0.112003
beta_loc_5700_pop_0,-0.001118,-0.000602,-0.109256,0.102968
beta_loc_5701_pop_0,0.000534,0.000538,-0.105852,0.109455
beta_loc_5702_pop_0,-0.000522,-0.000195,-0.110431,0.108344
beta_loc_5703_pop_0,-0.001001,-0.000725,-0.111167,0.107289
beta_loc_5704_pop_0,-0.000323,-0.000397,-0.112524,0.110103
beta_loc_5705_pop_0,0.000017,0.000506,-0.109696,0.108146
beta_loc_5706_pop_0,0.000067,0.000207,-0.110050,0.109073
beta_loc_5707_pop_0,-0.001285,-0.000442,-0.113787,0.101986
beta_loc_5708_pop_0,0.004889,0.003044,-0.098606,0.121467
beta_loc_5709_pop_0,0.000649,0.000337,-0.109428,0.112077
beta_loc_5710_pop_0,0.000051,0.000297,-0.106772,0.105122
beta_loc_5711_pop_0,-0.000484,-0.000819,-0.110148,0.110110
beta_loc_5712_pop_0,-0.000930,-0.000748,-0.109906,0.104215
beta_loc_5713_pop_0,-0.000216,-0.000275,-0.107282,0.108321
beta_loc_5714_pop_0,-0.000306,0.000206,-0.110283,0.107851
beta_loc_5715_pop_0,0.003399,0.002379,-0.103284,0.118419
beta_loc_5716_pop_0,-0.001954,-0.001335,-0.111902,0.108238
beta_loc_5717_pop_0,-0.000902,-0.000612,-0.106511,0.104447
beta_loc_5718_pop_0,-0.001619,-0.000346,-0.108899,0.103876
beta_loc_5719_pop_0,0.000303,0.000404,-0.107441,0.106360
beta_loc_5720_pop_0,0.000246,0.000114,-0.110820,0.111780
beta_loc_5721_pop_0,-0.002462,-0.001916,-0.114559,0.104039
beta_loc_5722_pop_0,0.000075,-0.000411,-0.107812,0.110212
beta_loc_5723_pop_0,0.000333,-0.000135,-0.106274,0.109091
beta_loc_5724_pop_0,0.002740,0.002378,-0.100800,0.113101
beta_loc_5725_pop_0,-0.000824,-0.000794,-0.108426,0.106532
beta_loc_5726_pop_0,-0.003942,-0.002702,-0.115104,0.103118
beta_loc_5727_pop_0,0.000678,0.000269,-0.105726,0.108553
beta_loc_5728_pop_0,0.001165,0.001324,-0.108473,0.107553
beta_loc_5729_pop_0,-0.001650,-0.000896,-0.109804,0.103329
beta_loc_5730_pop_0,-0.000941,-0.000849,-0.103436,0.102969
beta_loc_5731_pop_0,-0.000218,-0.000146,-0.109431,0.107429
beta_loc_5732_pop_0,-0.000585,-0.000401,-0.108331,0.108318
beta_loc_5733_pop_0,-0.005316,-0.003406,-0.126337,0.097261
beta_loc_5734_pop_0,-0.000266,-0.000264,-0.108851,0.106134
beta_loc_5735_pop_0,-0.000169,-0.000283,-0.107599,0.107675
beta_loc_5736_pop_0,0.000226,0.000652,-0.112101,0.105334
beta_loc_5737_pop_0,-0.000963,-0.000551,-0.106301,0.106950
beta_loc_5738_pop_0,0.002370,0.001048,-0.104316,0.111980
beta_loc_5739_pop_0,0.006542,0.004605,-0.099105,0.125006
beta_loc_5740_pop_0,-0.000222,0.000283,-0.114682,0.106800
beta_loc_5741_pop_0,0.000067,-0.000192,-0.104265,0.109254
beta_loc_5742_pop_0,0.000036,-0.000220,-0.107105,0.112918
beta_loc_5743_pop_0,0.000421,0.000259,-0.107995,0.109426
beta_loc_5744_pop_0,-0.002750,-0.001726,-0.113986,0.100971
beta_loc_5745_pop_0,-0.005983,-0.003542,-0.124504,0.096252
beta_loc_5746_pop_0,-0.005462,-0.002585,-0.120250,0.098670
beta_loc_5747_pop_0,0.008876,0.006384,-0.090317,0.126399
beta_loc_5748_pop_0,-0.000020,-0.000205,-0.105498,0.108319
beta_loc_5749_pop_0,0.006608,0.004483,-0.095462,0.119257
beta_loc_5750_pop_0,0.000328,0.000272,-0.108527,0.109515
beta_loc_5751_pop_0,-0.000506,-0.000389,-0.107896,0.107871
beta_loc_5752_pop_0,-0.003157,-0.001833,-0.112727,0.098209
beta_loc_5753_pop_0,-0.000645,-0.000440,-0.107923,0.108350
beta_loc_5754_pop_0,-0.000002,0.000280,-0.110753,0.109432
beta_loc_5755_pop_0,-0.003156,-0.002683,-0.114248,0.099973
beta_loc_5756_pop_0,0.000286,-0.000210,-0.109204,0.110047
beta_loc_5757_pop_0,-0.000311,-0.000358,-0.110053,0.107355
beta_loc_5758_pop_0,0.000369,0.000241,-0.109760,0.106260
beta_loc_5759_pop_0,-0.000948,-0.000374,-0.113245,0.108967
beta_loc_5760_pop_0,0.000951,0.000685,-0.102985,0.108817
beta_loc_5761_pop_0,-0.000899,-0.000112,-0.112707,0.107919
beta_loc_5762_pop_0,-0.000238,-0.000313,-0.110873,0.111723
beta_loc_5763_pop_0,0.000777,0.001412,-0.109215,0.105600
beta_loc_5764_pop_0,0.000568,0.000246,-0.106937,0.110480
